"taskID","weight","patina","site","surface","toSearch","dateDiscoveryMonth","objectType","gridRef","thickness","width","other","composition","optionsAccuracy","associations","Find spot marker","description","collection","dateDiscoveryDay","remarks","dateDiscoveryYear","rightCorner","length","edge","publications","userID","Lon","Lat","inputBy","imageURL"
"10794","198.45","Vestiges of blackish patina","england, worcestershire, claines, north bevere island (in. r. severn, 3 miles n. of worcester) c. 1809","Evenly worn, colour greenish black ; vestiges of blackish patina. Probably plain","claines","None","Flat Bronze Axe","","centre 9 ; sides 8","edge 59 ; centre 33 ; butt 21","","","100","","Find spot marker","Evidently cast in an open stone mould, one face is flatter than the other. Thickest at centre. Sides have been hammered ; one recently polished, the other nicked off to test metal. Butt sharp, edge blunt, each a low curve.","Private, Miss E. Binyon, Hoe Court, Colwell, Herefordshire","None","Label pasted on blade : ""Battle Axe (deleted and ""Ancient British Knife"" substituted). Dug up in the Island of Bevere, Nr. Worcester, abt. 1809.""","1809","d","106","","Allies, ""Antiq. Worcs."", (2nd ed., 1856), 151, Pl. 4, 11 (p. 98); [;] ""Worcs."", Evans, A.B.I., 42 ; [;] V.C.H. Worcs. I. 195 ; [;] O.E.S. Campbell, Geog. Jn. XL (1912), 310 (Flat Celts List)","528"," -2.23939852"," 52.23367","Joellen mcGann; Margaret Ellen Joy","https://farm4.staticflickr.com/3898/14772653730_6be70438e8_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10795","218","","england,, yorkshire w.r., ashopton","","ashopton yorkshire","None","Flat Axe","","","","The length is unclear as the figures O and 1 overlay each other on the card but either 120 or 121.","","1000","","Find spot marker","","Sheffield City Museum, 1960.19.A","None","","None","d","12[...]","","","528"," -1.69785083"," 53.36189","Margaret Ellen Joy","https://farm6.staticflickr.com/5577/14772789227_a470b47838_b.jpg"
"10795","218","","england, yorkshire w.r., ashopton","","ashopton, yorkshire","None","Flat Axe","","","","","","10000","","Find spot marker","","Sheffield City Museum [;] 1960. 19A.","None","","None","d","121","","",," -1.69510425"," 53.37484","Margaret Ellen Joy","https://farm6.staticflickr.com/5577/14772789227_a470b47838_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10796","70.87","Dull green","england [;] york's (e. riding) [;] atwick. [;] 1919 [;] whilst ploughing.","deeply corroded & almost destroyed","atwick, england","None","Miniature FLAT-CELT.","","7 [;] 8","(butt) 20","","","10000","","Find spot marker","","(private) [;] Wm. MORFITT. [;] ATWICK, SEATON, HULL. [;] 1919.","None","","1919","d","72","32","","181"," -0.19008966"," 53.93899","Cheryl Ellsworth; Margaret Ellen Joy","https://farm6.staticflickr.com/5561/14936330476_d0e04c7bcd_b.jpg"
"10796","70.87","Dull green","england, yorkshire e. riding, atwick, ","Deeply corroded and almost destroyed","atwick yorkshire","None","Miniature Flat Celt","","7 ; 8","butt 20 ; edge 132","","","1000","","Find spot marker","","Private collection [;] Wm. Morfitt, [;] Atwick, [;] Seaton, [;] Hull (1919)","None","Found whilst ploughing","1919","d","72","","","528"," -0.19150587"," 53.94126","Cheryl Ellsworth; Margaret Ellen Joy","https://farm6.staticflickr.com/5561/14936330476_d0e04c7bcd_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10797","355","mostly a dark grown; on one face are patches of grass-green colour.","no locality, though alleged to have been found at bawtry, w.r. yorks.","uneven.","bawtry, yorkshire","None","Flat Celt","","","","","","10000","","Find spot marker","Irregularly shaped and roughly hammered, clumsy weapon, with very blunt edge","Wakefield Museum.","None","","None","c","","","","181"," -1.02073270"," 53.43118","Cheryl Ellsworth; Margaret Ellen Joy","https://farm6.staticflickr.com/5578/14959329495_987392f3b6_b.jpg"
"10797","355","Mostly a dark brown; on one face are patches of grass-green colour","yorkshire, no locality, though alleged to have been found at bawtry, w.r. yorks","uneven","bawtry yorkshire","None","Flat Celt","","","","Tentatively Georeferenced at Bawtry, noting this is only a supposed find site.","","10000","","Find spot marker","Irregularly shaped and roughly hammered, clumsy weapon, with very blunt edge","Wakefield Museum","None","","None","C","","","","528"," -1.02038938"," 53.43230","Cheryl Ellsworth; Margaret Ellen Joy","https://farm6.staticflickr.com/5578/14959329495_987392f3b6_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10798","404","Green","england, yorkshire, beverley, ","","beverley yorkshire","None","flat Celt","","12","45","","Edge worn","1000","","Find spot marker","","Hull Museum No. 43","None","","None","c","118","65","","482"," -0.43156770"," 53.84255","scruffyarcher; Margaret Ellen Joy","https://farm4.staticflickr.com/3924/14772788587_abf92eff28_b.jpg"
"10798","404","Green","england, yorkshire, beverley","","beverley","None","Flat Celt","","12","edge 65 ; butt 45","","","1000","","Find spot marker","Edge worn","Hull Museum no. 43","None","","None","C","118","","","528"," -0.43139604"," 53.84313","scruffyarcher; Margaret Ellen Joy","https://farm4.staticflickr.com/3924/14772788587_abf92eff28_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10799","","","north yorks, the craven area","good green metal, some encrustation, golden where rubbed","craven north yorkshire","None","Flat Axe","","","19","","","1000","","Find spot marker","","Settle Collrction","None","","None","","109","56","","482"," -2.16115826"," 54.05364","scruffyarcher; Margaret Ellen Joy","https://farm4.staticflickr.com/3888/14936329846_360ae8c315_b.jpg"
"10799","","","north yorkshire, the craven area","Good green metal, some encrustation, golden where rubbed","","None","Flat Axe","","","butt 18 ; edge 56","Could not be Georeferenced due to uncertain find site","","1000","","Find spot marker","","Settle coll.","None","","None","","109","","","528"," -3.27657530"," 54.70235","scruffyarcher; Margaret Ellen Joy","https://farm4.staticflickr.com/3888/14936329846_360ae8c315_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10800","","","west yorks, crigglstone, painthorpe, ","Laminated; small patches of a fine brown with decoration; this fine skin on browny green underneath, the rest bright green; very powdery and corroded pale green and blue","painthorpe west yorkshire","None","Flat Axe","","","16","","","100","","Find spot marker","","Wakefield Museum","None","","None","","119","42","","482"," -1.52685312"," 53.64262","scruffyarcher; Margaret Ellen Joy","https://farm6.staticflickr.com/5553/14772787967_a1ef1845ed_b.jpg"
"10800","","","west yorkshire, crigglestone, painthorpe","Laminated; small patches of a fine brown with remains of decoration; this fine skin on browny green underneath, the rest bright green; very powdery and corroded pale green and blue","crigglestone yorkshire","None","Flat Axe","","","butt 16 ; edge 42","","","1000","","Find spot marker","","Wakefield Museum ","None","","None","","119","","","528"," -1.52661458"," 53.64280","scruffyarcher; Margaret Ellen Joy","https://farm6.staticflickr.com/5553/14772787967_a1ef1845ed_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10801","272.5","Brown and green","yorks, brickyard lane, driffield, (building site)","pitted"," brickyard lane driffield yorkshire","None","Flat Axe","","11","54","","","1000","","Find spot marker","Early Palstave Type","Mortimer Archaeological Collection [;] Hull Munic[ipal] Mus[eum]","None","found by workmen on site","None","193 C","114","","Hull Museums No. 213","482"," -0.43880290"," 54.00605","scruffyarcher; Margaret Ellen Joy","https://farm6.staticflickr.com/5558/14772720278_d3f503a87f_b.jpg"
"10801","272.5","Brown and green","yorkshire, driffield, brickyard lane, (building site), ","Pitted","driffield","None","Flat Axe","","11","54","","","1000","","Find spot marker","Early palstave type","Hull Municipal Museum [;] Mortimer Archaeological Collection","None","Found by workman on site","None","193 C","114","","Hull Museums no. 213","528"," -0.43854541"," 54.00668","scruffyarcher; Margaret Ellen Joy","https://farm6.staticflickr.com/5558/14772720278_d3f503a87f_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10802","127.57","dull brassy green","england, driffield, e. yorks","","driffield east yorkshire","None","Mimature Hammer- flanged Flat Axe","","10 11","20 21","","appears to be bronze","100","","Find spot marker","Good condition [;] Sharp Edge","yorkshire Museum [;] York","None","","None","d","90","45","","482"," -0.43880290"," 54.00605","Jane Fellows; scruffyarcher","https://farm6.staticflickr.com/5559/14772645999_c2776ef502_b.jpg"
"10802","127.57","dull brassy green","england [;] e. yorks. [;] driffield","","driffield","None","Miniature Hammer-Flanged Flat Axe","","10 [;] 11","middle 21 [;] butt 20","","appears to be bronze","10000","","Find spot marker","good condition. Sharp edge.","Yorkshire Museum, York","None","","None","d","90","45","","543"," -0.43880290"," 54.00605","Jane Fellows; scruffyarcher","https://farm6.staticflickr.com/5559/14772645999_c2776ef502_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10803","","","durham (yorks nr), bowes","Good condition but worn and rough gold with black pits.","bowes north yorkshire","None","Flat Axe","","","29","","","10000","","Find spot marker","","Yorks Museum 1101/1948","None","","None","","164","85","","482"," -1.54186350"," 53.97527","scruffyarcher","https://farm4.staticflickr.com/3868/14772645709_0a9bf67958_b.jpg"
"10803","","","durham (yorks nr), bowes","good condition but worn and rough gold with black pits","bowes, durham","None","Flat Axe","","","29 butt","","","10000","","Find spot marker","","York Museum, 1101/1948","None","","None","","164","85","",," -2.00975330"," 54.51781","scruffyarcher","https://farm4.staticflickr.com/3868/14772645709_0a9bf67958_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10804","435","Brown","england, yorkshire, west riding, goole, ","Quite smooth","goole west yorkshire","None","Flanged celt Flat Axe","","8 11 6","27","","apparently bronze","1000","","Find spot marker","very good condition. The edges are very slightly thickened, The butt is sharp. It is a casting.","Hull museum [;] Mortimer collection","None","","1855","d","140","80","","482"," -0.87958360"," 53.70639","scruffyarcher","https://farm4.staticflickr.com/3869/14936329326_7a3e8c72ca_b.jpg"
"10804","435","brown","england, yorkshire wr, goole, out of river bank near goole , 1855","Surfaces are quite smooth","goole","None","Flanged Celt Flat Axe","","8; 11; 6","butt 27","","apparently bronze","10000","","Find spot marker","very good condition. The edges are very slightly thickened . The butt is sharp. It is a casting.","Hull Museum [;] Mortimer Collection","None","","1855","d","140","80","",," -0.82327867"," 53.70842","scruffyarcher","https://farm4.staticflickr.com/3869/14936329326_7a3e8c72ca_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10805","","","yorkshire hipperholme","","hipperholme yorkshire","None","Flat Axe","SE 128259","","49","","","100","","Find spot marker","","Huddersfield, Tolson Memorial Museum [;] on permanent loan from [;] Halifax, Bankfield Museum","None","","1824","","76","","Vailey (1977), 51, fig 1","482"," -1.81221280"," 53.72588","scruffyarcher; Andrew Parkinson","https://farm6.staticflickr.com/5572/14772645389_c454208863_b.jpg"
"10805","","","yorkshire [;] hipperholme [;] found while constructing a section of the turnpike road from leeds to halifax about 1824, probably in the whitehall road area.","","","None","FLAT AXE","SE 128 259","","49","","","1000","","Find spot marker","","HUDDERSFIELD, TOLSON MEMORIAL MUSEUM [;] on permanent loan from [;] HALIFAX, BANKFIELD MUSEUM","None","","1824","","76","","Varley (1977) 51 fig. 1.","581"," -1.79620538"," 53.73117","scruffyarcher; Andrew Parkinson","https://farm6.staticflickr.com/5572/14772645389_c454208863_b.jpg"
"10805","49","","yorkshire, hipperholme, found while constructing a section of the turnpike road from leeds to halifax about 1824, probably in the whitehall road area.","","hipperholme","None","Flat Axe","c. SE 128 259","","49","","","1000","","Find spot marker","","Huddersfield, Tolson Memorial Museum [;] on permanent loan from Halifax, Bankfield Museum","None","","1824","","76","","Varley (1977), 51 Fig.1.",," -1.81041036"," 53.72664","scruffyarcher; Andrew Parkinson","https://farm6.staticflickr.com/5572/14772645389_c454208863_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10806","495","green slightly upset at edges","england, yorkshire east riding, hunmanby","","hunmanby east yorkshire","None","Hammer Flanged Flat Axe","","11","35","","bronze","1000","","Find spot marker","slightly flanged at edges","Hull Museum No 27","None","","None","d","163","93","","482"," -0.32223270"," 54.17987","scruffyarcher; Andrew Parkinson","https://farm4.staticflickr.com/3909/14936328596_a55ae303c4_b.jpg"
"10806","495","green [;] slightly up set at edges.","england [;] yorkshire e.r. [;] hunmanby","","","None","Hammer-Flanged Celt Flat Axe","","11","edge 93 [;] butt 33","","Bronze [;] Slightly flanged at edge","1000","","Find spot marker","","Hull Museum. No. 27.","None","","None","d","163","93","","581"," -0.32223270"," 54.17987","scruffyarcher; Andrew Parkinson","https://farm4.staticflickr.com/3909/14936328596_a55ae303c4_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10807","5.5","","east yorkshire [;] hutton cranswick [;] angram farm","","hutton cranswick, england","None","Flat Celt","",".95","4.44","","Moulded and Hammered","10000","","Find spot marker","Flat Bronze Celt","C & E Grantham [;] 9 North Street Duffield [;] 95","None","C. S. Pilling","None","d","96mm","","","226"," -0.44311119"," 53.96728","Elaine Dale; Andrew Parkinson","https://farm6.staticflickr.com/5567/14772786947_865a3a7753_b.jpg"
"10807","155.9","","east yorkshire [;] hutton cranswick [;] angram farm","","hutton cranswick","None","Flat Celt","","9.5","44.5","","Moulded and hammered","1000","","Find spot marker","Flat Bronze Celt","C and E Grantham [;] 9 North Street [;] Duffield","None","","None","d","88.9","","","581"," -0.40002418"," 53.93870","Elaine Dale; Andrew Parkinson","https://farm6.staticflickr.com/5567/14772786947_865a3a7753_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10808","28.35","slight","yorkshire. [;] ickornshaw, cowling, near keighley, on the lancashire-yorkshire border.","Granulated; roughly cast with several 'blow holes'","keighley, england","None","Miniature Flat Axe","","..79","3.04","","Bronze","10000","nil","Find spot marker","","Keighley Museum, Yorkshire [;] Accession No. M.611 [;] (From the collection of the late John Stell)","None","J. Ogden, Curator","None","d","8.25","","Nil","226"," -2.00675904"," 53.89532","Elaine Dale; Andrew Parkinson","https://farm4.staticflickr.com/3894/14956219241_5e4735b4a2_b.jpg"
"10808","28.4","SLIGHT","yorkshire [;] ickornshaw, cowling, near keighley, [;] on the lancashire-yorkshire border.","GRANULATED; ROUGHLY CAST WITH SEVERAL 'BLOW HOLES'","","None","Minature FLAT AXE","","7.9","30.5","","Bronze","1000","","Find spot marker","","KEIGHLEY MUSEUM, YORKSHIRE. [;] ACCESSION NO. M.611. [;] (FROM THE COLLECTION OF THE LATE JOHN STELL).","None","J. Ogden, Curator","None","d","82.6","","","581"," -2.05119005"," 53.88243","Elaine Dale; Andrew Parkinson","https://farm4.staticflickr.com/3894/14956219241_5e4735b4a2_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10809","","","north york [;] irton moor","dull worn golden bronze, some green pitting","irton moor, england","None","Flat Axe","","","26","","","10000","","Find spot marker","","SCARBOROUGH Museum, 106.38","None","","None","","131","63","","226"," -0.44470132"," 54.26866","Elaine Dale; scruffyarcher","https://farm6.staticflickr.com/5559/14772718638_a039a10fe5_b.jpg"
"10809","","","north yorks, irton moor","dull golden bronze, some green pitting","irton moor north yorkshire","None","Flat Axe","","","26","","","100","","Find spot marker","","Scarborough Museum 106.38","None","","None","","131","63","","482"," -0.44470132"," 54.26866","Elaine Dale; scruffyarcher","https://farm6.staticflickr.com/5559/14772718638_a039a10fe5_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10810","","","west yorks [;] keighley [;] riddlesden [;] carr house","black with dark reddish tinge, rough as if straight from mould; sides flat and ill-defined","keighley, england","None","Flat Axe Frag.","","","40 at butt","","","10000","","Find spot marker","","KEIGHLEY Museum, 7371","None","CB","None","","58","","","226"," -1.90204560"," 53.86840","Elaine Dale; scruffyarcher","https://farm6.staticflickr.com/5591/14936327616_caca2918e4_b.jpg"
